Date,Year,Month,Quarter,Season,Salesperson,SaleType,Region,Product_Line,Performance_Level,Incident_Impact_Category,Incident_Type,Economic_Index,Marketing_Budget,Lead_Generation,Sales_Volume,Revenue,Customer_Satisfaction,Training_Hours,Market_Competition,Profit_Margin,Incident_Impact,Incident_Description,Price,Salesperson_Skill,Product_Tier,Employee_ID,Office_Temperature,Random_Factor,SaleType_Numeric,Region_Numeric
2017-09-01,2017,9,3,Fall,Bob,Subscription,West,Basic,Low,Neutral,competitor_launch,100.53,48621.05,133.38,473.09,57129.93,6.7,24.1,3.36,0.13,-0.08,Competitor Launch (-15%),120.76,2,1,5086,77.43,1.66,0,4
2017-08-01,2017,8,3,Summer,David,Subscription,North,Standard,Medium,Neutral,none,100.68,55426.76,198.74,869.93,64696.79,8.58,33.97,4.05,0.31,0.0,,74.37,4,2,7965,70.41,1.32,0,2
2015-11-01,2015,11,4,Fall,Bob,Buyout,West,Standard,Medium,Neutral,none,97.96,46511.0,168.16,657.99,1072015.12,7.42,37.4,3.36,0.43,0.0,,1629.22,2,2,5300,73.48,-0.32,1,4
2022-09-01,2022,9,3,Fall,David,Subscription,South,Premium,Medium,Negative,south_region_competition,107.72,69078.46,218.54,860.66,85954.44,7.44,62.0,3.3,0.31,-0.11,South Region Competition (-15%),99.87,4,3,3842,73.61,-1.5,0,3
2019-11-01,2019,11,4,Fall,David,Subscription,North,Basic,Medium,Neutral,none,101.38,43409.88,160.98,724.78,52039.05,6.74,31.9,3.38,0.17,0.0,,71.8,4,1,1566,75.1,0.45,0,2
2016-04-01,2016,4,2,Spring,Eve,Subscription,South,Standard,Medium,Negative,product_recall,105.18,49303.89,200.19,824.01,82623.91,8.3,45.15,3.4,0.29,-0.17,Product Recall (-25%),100.27,5,2,7316,73.08,-0.28,0,3
2018-05-01,2018,5,2,Spring,David,Subscription,North,Standard,Medium,Neutral,none,107.79,60657.11,180.7,816.31,113924.46,8.68,43.67,3.51,0.26,0.0,,139.56,4,2,4279,71.35,-0.17,0,2
2022-01-01,2022,1,1,Winter,David,Subscription,North,Premium,High,Positive,new_product_launch,112.74,54003.9,203.36,1047.66,133534.39,7.21,50.94,3.13,0.45,0.15,New Product Launch (+15%),127.46,4,3,5320,71.88,-0.32,0,2
2015-09-01,2015,9,3,Fall,Charlie,Buyout,West,Standard,Medium,Neutral,none,94.51,47384.94,175.95,712.06,1105223.53,8.08,30.28,2.91,0.34,0.0,,1552.14,3,2,7681,73.45,-1.29,1,4
2020-01-01,2020,1,1,Winter,Charlie,Buyout,South,Premium,Medium,Neutral,enterprise_budget_cuts,107.6,58723.81,153.64,598.75,679557.69,6.91,36.69,3.38,0.37,-0.1,Enterprise Budget Cuts (-20%),1134.97,3,3,3072,78.0,0.49,1,3
2024-01-01,2024,1,1,Winter,Charlie,Subscription,North,Premium,Medium,Neutral,partnership_deal,111.84,58968.63,175.21,767.58,130212.44,7.58,43.75,3.73,0.32,0.05,Partnership Deal (+18%),169.64,3,3,8759,68.0,-0.73,0,2
2024-04-01,2024,4,2,Spring,Charlie,Subscription,East,Standard,Medium,Neutral,none,119.47,85295.67,169.01,708.6,103427.11,7.87,46.9,3.54,0.32,0.0,,145.96,3,2,7822,74.97,-0.86,0,1
2018-03-01,2018,3,1,Spring,Eve,Subscription,South,Premium,Medium,Neutral,none,109.99,49596.29,172.23,835.19,90634.46,7.95,46.19,2.84,0.42,0.0,,108.52,5,3,5033,75.19,-0.25,0,3
2024-03-01,2024,3,1,Spring,Eve,Subscription,South,Premium,High,Neutral,none,120.3,70317.64,189.71,971.01,113258.84,9.53,55.67,3.36,0.43,0.0,,116.64,5,3,3709,74.5,1.07,0,3
2022-03-01,2022,3,1,Spring,Eve,Subscription,South,Standard,High,Neutral,new_product_launch,114.63,70852.85,197.07,1047.37,200896.87,8.25,58.62,4.3,0.37,0.08,New Product Launch (+15%),191.81,5,2,1219,72.19,-0.12,0,3
2015-12-01,2015,12,4,Winter,Charlie,Subscription,West,Premium,Medium,Neutral,none,98.57,43950.92,161.22,699.93,69257.69,7.15,23.99,2.85,0.41,0.0,,98.95,3,3,5227,70.73,-1.02,0,4
2015-08-01,2015,8,3,Summer,Charlie,Subscription,East,Standard,Medium,Neutral,none,95.68,52458.02,174.44,709.23,75511.34,8.01,36.38,3.0,0.29,0.0,,106.47,3,2,5161,70.58,0.12,0,1
2016-02-01,2016,2,1,Winter,Charlie,Subscription,South,Premium,Medium,Neutral,none,107.54,53516.47,174.53,742.41,46274.15,6.96,40.74,3.04,0.39,0.0,,62.33,3,3,6098,74.87,1.28,0,3
2019-01-01,2019,1,1,Winter,David,Subscription,North,Standard,Medium,Negative,economic_downturn,108.04,55008.15,183.65,689.5,84891.34,7.63,33.72,3.21,0.2,-0.15,Economic Downturn (-20%),123.12,4,2,2718,74.63,0.82,0,2
2022-10-01,2022,10,4,Fall,Bob,Subscription,North,Standard,Medium,Neutral,none,107.77,57144.12,170.7,663.63,124277.34,7.87,44.64,3.59,0.29,0.0,,187.27,2,2,1388,68.0,-1.79,0,2
2015-10-01,2015,10,4,Fall,Bob,Buyout,West,Basic,Low,Neutral,none,93.66,45306.09,137.5,477.85,590496.08,7.51,31.28,3.16,0.22,0.0,,1235.74,2,1,8885,69.51,0.21,1,4
2024-09-01,2024,9,3,Fall,Bob,Subscription,North,Standard,Medium,Neutral,none,108.18,73153.49,179.62,682.4,61313.85,7.07,58.16,4.18,0.27,0.0,,89.85,2,2,8353,71.63,1.25,0,2
2023-05-01,2023,5,2,Spring,Eve,Buyout,South,Premium,High,Neutral,enterprise_compliance_issue,114.36,74479.53,231.1,953.52,1475510.81,8.02,48.18,3.82,0.39,-0.05,Enterprise Compliance Issue (-14%),1547.44,5,3,8163,70.5,0.14,1,3
2019-08-01,2019,8,3,Summer,Alice,Buyout,North,Premium,Medium,Neutral,none,104.12,72296.16,165.35,632.61,1176050.64,6.51,47.59,3.79,0.37,0.0,,1859.04,1,3,7964,74.02,-1.56,1,2
2021-05-01,2021,5,2,Spring,David,Subscription,South,Standard,High,Neutral,none,111.92,68866.5,202.51,922.75,136189.4,7.6,52.65,3.04,0.36,0.0,,147.59,4,2,9498,70.48,-1.6,0,3
2015-11-01,2015,11,4,Fall,Bob,Subscription,North,Basic,Low,Neutral,none,100.99,42258.64,159.83,590.23,48062.78,7.36,26.79,3.39,0.24,0.0,,81.43,2,1,3990,78.0,-0.9,0,2
2020-11-01,2020,11,4,Fall,David,Subscription,East,Standard,High,Positive,subscription_feature_launch,102.3,45551.79,189.38,907.44,106406.86,9.35,53.11,4.01,0.35,0.1,Subscription Feature Launch (+14%),117.26,4,2,5910,70.64,-1.39,0,1
2023-07-01,2023,7,3,Summer,Eve,Subscription,West,Standard,High,Neutral,none,109.76,77129.02,216.01,1000.0,139910.0,7.34,67.51,3.52,0.24,0.0,,139.91,5,2,6706,69.4,-1.21,0,4
2020-07-01,2020,7,3,Summer,Eve,Subscription,West,Premium,Medium,Negative,pandemic_impact,105.36,64396.65,214.2,825.34,51220.91,8.98,49.83,3.34,0.26,-0.17,Pandemic Impact (-35%),62.06,5,3,4667,75.13,-1.42,0,4
2023-12-01,2023,12,4,Winter,Bob,Buyout,East,Standard,Medium,Neutral,partnership_deal,113.24,57177.39,173.35,751.32,1447935.12,7.73,48.94,3.73,0.37,0.06,Partnership Deal (+18%),1927.18,2,2,4128,71.27,-0.23,1,1
2019-05-01,2019,5,2,Spring,Charlie,Buyout,East,Standard,High,Positive,viral_marketing,106.87,60101.92,187.94,944.41,1634876.71,7.03,42.13,3.34,0.45,0.2,Viral Marketing (+20%),1731.11,3,2,4184,74.7,-0.53,1,1
2018-04-01,2018,4,2,Spring,David,Subscription,West,Standard,High,Neutral,none,112.2,67438.87,200.58,906.47,157273.16,8.06,53.32,3.14,0.34,0.0,,173.5,4,2,1560,75.97,-0.16,0,4
2023-12-01,2023,12,4,Winter,Charlie,Subscription,East,Basic,Medium,Neutral,partnership_deal,112.03,60186.59,163.05,715.78,89715.4,6.33,46.67,3.78,0.24,0.06,Partnership Deal (+18%),125.34,3,1,8031,75.21,0.57,0,1
2024-06-01,2024,6,2,Summer,Alice,Subscription,South,Standard,Low,Neutral,none,111.33,85702.23,161.0,564.51,51099.63,7.18,44.45,3.33,0.29,0.0,,90.52,1,2,8345,70.71,-1.28,0,3
2015-11-01,2015,11,4,Fall,Bob,Subscription,North,Premium,Low,Neutral,none,97.47,39094.31,145.98,587.48,104442.76,7.76,28.63,3.55,0.35,0.0,,177.78,2,3,5803,68.0,1.62,0,2
2017-06-01,2017,6,2,Summer,Eve,Subscription,West,Standard,High,Positive,west_region_expansion,102.37,70143.97,229.39,1200.0,89292.0,8.15,44.94,2.8,0.45,0.25,West Region Expansion (+25%),74.41,5,2,5399,76.95,0.89,0,4
2020-07-01,2020,7,3,Summer,Charlie,Subscription,East,Standard,Medium,Negative,pandemic_impact,110.57,70969.95,184.2,612.28,38236.67,7.74,44.35,4.19,0.24,-0.17,Pandemic Impact (-35%),62.45,3,2,3637,68.04,-1.88,0,1
2020-09-01,2020,9,3,Fall,David,Buyout,South,Standard,Medium,Negative,pandemic_impact,104.6,61485.81,193.83,780.21,1010718.29,7.11,46.66,4.27,0.31,-0.1,Pandemic Impact (-35%),1295.45,4,2,3565,78.0,0.33,1,3
2019-07-01,2019,7,3,Summer,David,Buyout,West,Standard,Medium,Neutral,viral_marketing,103.6,77950.39,172.85,876.18,945587.03,7.67,41.94,3.1,0.42,0.07,Viral Marketing (+20%),1079.22,4,2,8901,71.61,-0.55,1,4
2018-05-01,2018,5,2,Spring,Charlie,Subscription,East,Standard,Medium,Neutral,none,106.78,63592.11,183.78,781.05,112385.07,7.23,42.34,3.29,0.26,0.0,,143.89,3,2,6545,71.2,0.17,0,1
2024-05-01,2024,5,2,Spring,Bob,Buyout,West,Standard,Medium,Neutral,none,117.9,86377.97,190.39,692.26,1173167.7,6.24,58.59,4.29,0.27,0.0,,1694.7,2,2,1125,70.46,0.38,1,4
2023-10-01,2023,10,4,Fall,Bob,Subscription,East,Basic,Low,Positive,partnership_deal,109.67,65331.94,132.17,560.94,89801.05,6.72,42.26,4.3,0.23,0.12,Partnership Deal (+18%),160.09,2,1,3394,72.23,-0.54,0,1
2022-06-01,2022,6,2,Summer,Charlie,Buyout,West,Standard,Medium,Neutral,none,104.68,72075.86,192.02,808.05,1459724.41,6.82,43.65,3.02,0.34,0.0,,1806.47,3,2,4571,70.08,-0.29,1,4
2020-08-01,2020,8,3,Summer,Charlie,Buyout,South,Basic,Low,Negative,pandemic_impact,104.46,59312.72,152.69,578.46,784198.62,5.98,48.2,3.74,0.13,-0.13,Pandemic Impact (-35%),1355.67,3,1,5834,73.34,-0.64,1,3
2019-02-01,2019,2,1,Winter,Charlie,Buyout,South,Standard,Medium,Neutral,economic_downturn,110.39,49911.79,159.05,649.0,1014074.99,6.76,43.64,3.47,0.29,-0.1,Economic Downturn (-20%),1562.51,3,2,9368,71.77,0.26,1,3
2018-01-01,2018,1,1,Winter,Alice,Subscription,North,Standard,Low,Neutral,competitor_launch,104.38,53868.66,168.01,542.82,41031.61,6.71,44.56,3.82,0.17,-0.05,Competitor Launch (-15%),75.59,1,2,4795,68.74,-0.18,0,2
2021-08-01,2021,8,3,Summer,David,Subscription,West,Basic,Medium,Negative,supply_shortage,106.43,76958.06,203.93,813.15,114191.25,6.9,60.31,3.81,0.15,-0.11,Supply Shortage (-18%),140.43,4,1,3698,69.15,0.33,0,4
2024-09-01,2024,9,3,Fall,Eve,Subscription,North,Standard,High,Neutral,none,112.99,71055.67,200.12,982.14,176942.53,6.74,49.72,3.53,0.33,0.0,,180.16,5,2,6839,71.11,-0.3,0,2
2017-01-01,2017,1,1,Winter,David,Subscription,West,Basic,Medium,Neutral,none,106.61,47381.87,169.89,751.88,47338.06,8.16,29.05,3.93,0.22,0.0,,62.96,4,1,8106,68.0,-1.7,0,4
2017-09-01,2017,9,3,Fall,Bob,Buyout,East,Basic,Low,Negative,competitor_launch,100.2,57922.44,160.07,503.15,983757.87,7.08,41.89,3.45,0.1,-0.15,Competitor Launch (-15%),1955.2,2,1,6656,68.0,-0.14,1,1
2022-05-01,2022,5,2,Spring,Bob,Subscription,East,Premium,Medium,Negative,subscription_churn_crisis,116.61,76348.41,183.49,606.06,62787.94,7.5,53.81,4.13,0.19,-0.16,Subscription Churn Crisis (-16%),103.6,2,3,3675,75.76,0.58,0,1
2021-02-01,2021,2,1,Winter,David,Buyout,North,Standard,Medium,Neutral,none,111.67,64832.42,173.86,824.14,910468.61,6.68,55.89,3.24,0.35,0.0,,1104.75,4,2,4668,75.64,0.97,1,2
2023-02-01,2023,2,1,Winter,Alice,Subscription,West,Premium,Medium,Neutral,none,112.61,64981.11,178.85,599.18,94903.69,7.33,49.95,3.76,0.33,0.0,,158.39,1,3,1771,74.81,-1.79,0,4
2021-08-01,2021,8,3,Summer,Bob,Subscription,North,Basic,Low,Neutral,supply_shortage,105.98,68874.43,157.89,570.92,83497.58,6.44,40.6,3.59,0.13,-0.05,Supply Shortage (-18%),146.25,2,1,8218,74.03,-0.01,0,2
2023-04-01,2023,4,2,Spring,David,Subscription,South,Basic,Medium,Neutral,none,115.83,70670.92,170.63,803.68,69341.24,6.23,57.27,3.27,0.14,0.0,,86.28,4,1,5394,73.42,1.11,0,3
2021-03-01,2021,3,1,Spring,David,Buyout,North,Premium,High,Positive,north_region_investment,111.25,59524.0,202.49,1157.69,2000685.78,7.06,49.93,4.02,0.45,0.2,North Region Investment (+20%),1728.17,4,3,4114,73.4,-0.56,1,2
2018-03-01,2018,3,1,Spring,Charlie,Buyout,North,Premium,Medium,Neutral,none,109.34,42073.29,157.1,701.2,1028610.49,8.71,50.06,3.38,0.42,0.0,,1466.92,3,3,5743,70.04,1.23,1,2
2018-09-01,2018,9,3,Fall,Eve,Buyout,East,Standard,High,Neutral,none,100.96,62361.6,200.95,950.98,1024202.59,7.54,46.38,3.59,0.35,0.0,,1077.0,5,2,6297,75.13,-2.17,1,1
2021-11-01,2021,11,4,Fall,Alice,Buyout,North,Standard,Medium,Neutral,buyout_premium_tier,106.2,53847.12,162.9,638.58,734951.2,7.72,41.08,4.12,0.32,0.1,Buyout Premium Tier (+16%),1150.92,1,2,2629,69.17,-0.97,1,2
2017-08-01,2017,8,3,Summer,Alice,Buyout,West,Premium,Medium,Positive,west_region_expansion,97.1,56417.26,144.34,625.12,674086.26,7.69,32.07,3.19,0.45,0.12,West Region Expansion (+25%),1078.33,1,3,2123,78.0,-1.24,1,4
2019-07-01,2019,7,3,Summer,Charlie,Subscription,East,Standard,Medium,Neutral,viral_marketing,103.05,57512.31,178.07,773.2,83529.17,8.09,44.44,3.55,0.31,0.07,Viral Marketing (+20%),108.03,3,2,6790,70.48,0.05,0,1
2022-01-01,2022,1,1,Winter,Alice,Buyout,North,Standard,Medium,Positive,new_product_launch,112.96,54731.39,163.51,694.12,1191248.65,7.68,47.48,3.59,0.4,0.2,New Product Launch (+15%),1716.21,1,2,9228,69.17,-0.39,1,2
2020-07-01,2020,7,3,Summer,Eve,Subscription,South,Premium,Medium,Negative,pandemic_impact,101.14,65030.03,226.67,825.34,93594.12,8.67,50.82,3.35,0.31,-0.17,Pandemic Impact (-35%),113.4,5,3,2763,78.0,1.15,0,3
2016-07-01,2016,7,3,Summer,Bob,Subscription,North,Basic,Low,Neutral,none,98.71,56429.28,157.48,565.42,87318.41,7.72,26.76,2.89,0.24,0.0,,154.43,2,1,9547,68.8,0.94,0,2
2020-09-01,2020,9,3,Fall,David,Buyout,North,Basic,Medium,Negative,pandemic_impact,99.81,61626.44,182.36,708.3,1324720.91,7.15,48.36,3.04,0.24,-0.1,Pandemic Impact (-35%),1870.28,4,1,5474,74.4,-0.47,1,2
2017-07-01,2017,7,3,Summer,Alice,Subscription,North,Basic,Low,Neutral,none,101.82,63635.11,169.36,561.57,29061.35,5.18,39.37,2.96,0.17,0.0,,51.75,1,1,3213,73.05,0.7,0,2
2017-04-01,2017,4,2,Spring,Bob,Subscription,East,Basic,Low,Neutral,none,104.21,53035.13,165.56,588.47,94937.99,5.65,32.0,3.67,0.21,0.0,,161.33,2,1,7003,73.97,-0.88,0,1
2015-12-01,2015,12,4,Winter,Bob,Buyout,West,Standard,Low,Neutral,none,102.03,33915.87,145.08,536.07,965287.52,6.91,32.0,2.29,0.38,0.0,,1800.68,2,2,3525,75.48,0.84,1,4
2022-12-01,2022,12,4,Winter,Alice,Subscription,South,Standard,Low,Neutral,none,109.68,49437.94,173.44,574.15,97989.7,7.55,51.08,3.69,0.33,0.0,,170.67,1,2,3970,74.41,-1.87,0,3
2019-08-01,2019,8,3,Summer,Eve,Buyout,North,Standard,High,Neutral,none,100.58,72169.41,182.5,897.1,1042804.26,7.59,49.09,3.72,0.43,0.0,,1162.42,5,2,7578,68.0,2.64,1,2
2023-07-01,2023,7,3,Summer,Bob,Buyout,West,Basic,Low,Neutral,none,110.09,84141.65,165.99,580.88,746586.97,6.9,41.57,3.85,0.29,0.0,,1285.26,2,1,2927,73.03,0.55,1,4
2021-01-01,2021,1,1,Winter,Charlie,Buyout,West,Basic,Low,Neutral,none,109.77,51031.84,145.76,550.78,639706.59,7.63,44.62,3.8,0.22,0.0,,1161.46,3,1,3382,72.93,1.73,1,4
2017-05-01,2017,5,2,Spring,Bob,Buyout,East,Basic,Medium,Neutral,none,106.06,53988.78,181.22,698.11,803225.94,6.64,45.29,2.94,0.25,0.0,,1150.57,2,1,1006,74.32,0.76,1,1
2020-09-01,2020,9,3,Fall,Charlie,Buyout,South,Basic,Medium,Negative,pandemic_impact,101.04,60847.38,186.4,645.47,952149.57,4.97,50.4,4.18,0.18,-0.1,Pandemic Impact (-35%),1475.13,3,1,4779,71.98,-0.8,1,3
2017-12-01,2017,12,4,Winter,David,Buyout,East,Standard,Medium,Neutral,competitor_launch,101.89,44612.01,155.13,653.95,1082632.03,6.89,42.98,3.42,0.28,-0.08,Competitor Launch (-15%),1655.53,4,2,2256,69.51,-3.2,1,1
2017-05-01,2017,5,2,Spring,David,Subscription,West,Standard,Medium,Neutral,none,106.31,65506.98,190.56,880.35,56368.56,8.95,46.51,2.51,0.42,0.0,,64.03,4,2,6679,69.32,-0.75,0,4
2015-03-01,2015,3,1,Spring,Bob,Buyout,West,Standard,Low,Neutral,none,102.72,54251.44,162.99,585.93,1015908.38,7.59,26.03,3.16,0.38,0.0,,1733.85,2,2,6127,71.66,0.66,1,4
2018-08-01,2018,8,3,Summer,Eve,Buyout,West,Premium,Medium,Neutral,none,97.64,62786.76,167.09,803.15,1014852.98,6.53,50.96,3.43,0.45,0.0,,1263.59,5,3,9278,68.38,-1.62,1,4
2022-02-01,2022,2,1,Winter,Bob,Buyout,East,Premium,Medium,Positive,new_product_launch,115.33,56483.12,168.01,725.44,965409.31,7.93,54.78,2.72,0.45,0.11,New Product Launch (+15%),1330.8,2,3,9857,70.33,1.95,1,1
2021-03-01,2021,3,1,Spring,Charlie,Subscription,South,Standard,Medium,Neutral,none,113.95,66259.45,165.34,724.56,99489.73,8.89,45.08,3.49,0.35,0.0,,137.31,3,2,6455,70.57,-0.19,0,3
2019-03-01,2019,3,1,Spring,Alice,Subscription,North,Standard,Low,Neutral,economic_downturn,111.34,64536.59,172.23,558.07,103571.6,7.08,45.64,2.99,0.29,-0.06,Economic Downturn (-20%),185.59,1,2,4370,71.22,2.29,0,2
2016-02-01,2016,2,1,Winter,Bob,Buyout,East,Standard,Low,Neutral,none,106.49,44677.07,138.54,545.23,1067005.45,7.45,32.27,3.49,0.32,0.0,,1956.97,2,2,1049,78.0,-0.61,1,1
2015-04-01,2015,4,2,Spring,Bob,Buyout,West,Standard,Medium,Neutral,none,104.44,57388.76,169.2,636.07,656037.58,5.77,32.27,3.18,0.38,0.0,,1031.4,2,2,8316,69.13,0.58,1,4
2022-04-01,2022,4,2,Spring,Alice,Buyout,East,Standard,Medium,Neutral,new_product_launch,116.05,69445.36,184.97,677.88,1279411.66,6.62,43.09,3.08,0.4,0.04,New Product Launch (+15%),1887.36,1,2,2676,68.0,0.55,1,1
2015-12-01,2015,12,4,Winter,Bob,Subscription,West,Standard,Medium,Neutral,none,100.19,50019.82,174.63,693.51,103014.48,5.8,28.7,3.38,0.25,0.0,,148.54,2,2,9501,73.03,-1.61,0,4
2017-03-01,2017,3,1,Spring,Charlie,Buyout,North,Standard,Medium,Neutral,none,103.99,48162.94,176.14,806.29,1375262.19,6.31,40.87,2.62,0.45,0.0,,1705.67,3,2,3098,69.52,0.4,1,2
2016-03-01,2016,3,1,Spring,David,Subscription,North,Standard,Medium,Negative,product_recall,103.0,58380.59,185.48,622.98,108385.93,6.39,38.19,2.14,0.18,-0.25,Product Recall (-25%),173.98,4,2,6578,75.43,0.56,0,2
2018-03-01,2018,3,1,Spring,Bob,Buyout,South,Basic,Low,Neutral,none,113.36,50317.12,137.75,566.53,826428.14,8.16,29.89,2.75,0.33,0.0,,1458.76,2,1,2901,71.51,0.74,1,3
2019-12-01,2019,12,4,Winter,Charlie,Buyout,West,Standard,Medium,Negative,enterprise_budget_cuts,106.0,58165.29,169.95,624.93,1216497.63,7.93,47.25,2.87,0.27,-0.15,Enterprise Budget Cuts (-20%),1946.62,3,2,8433,72.29,1.27,1,4
2019-06-01,2019,6,2,Summer,David,Buyout,South,Standard,High,Positive,viral_marketing,107.9,63872.35,187.71,966.62,1082781.79,8.75,49.89,3.39,0.45,0.13,Viral Marketing (+20%),1120.17,4,2,5049,68.0,-1.57,1,3
2018-07-01,2018,7,3,Summer,Bob,Buyout,South,Basic,Low,Neutral,none,101.31,65870.33,168.23,562.54,848716.94,5.72,38.75,4.22,0.23,0.0,,1508.72,2,1,1205,72.18,0.53,1,3
2024-04-01,2024,4,2,Spring,Alice,Subscription,North,Basic,Low,Neutral,none,117.71,68396.85,141.71,482.15,66098.45,6.69,49.09,3.67,0.13,0.0,,137.09,1,1,8529,75.84,-1.22,0,2
2018-07-01,2018,7,3,Summer,David,Subscription,East,Basic,Medium,Negative,subscription_price_increase,101.09,58129.0,193.02,734.36,99593.54,6.18,47.73,3.63,0.19,-0.12,Subscription Price Increase (-12%),135.62,4,1,1197,74.65,-1.02,0,1
2018-09-01,2018,9,3,Fall,Eve,Subscription,East,Standard,Medium,Neutral,subscription_price_increase,104.43,61375.11,181.39,861.56,108823.18,7.18,44.06,3.2,0.35,-0.04,Subscription Price Increase (-12%),126.31,5,2,2686,72.55,-1.1,0,1
2024-08-01,2024,8,3,Summer,Alice,Subscription,South,Premium,Medium,Neutral,none,109.68,80076.08,197.25,679.91,55255.91,7.72,53.34,3.94,0.36,0.0,,81.27,1,3,7209,68.32,0.22,0,3
2024-12-01,2024,12,4,Winter,David,Subscription,North,Standard,Medium,Neutral,none,112.43,61682.85,191.57,852.13,91305.8,7.74,57.57,4.12,0.32,0.0,,107.15,4,2,3904,73.48,0.68,0,2
2015-09-01,2015,9,3,Fall,Eve,Subscription,West,Standard,High,Neutral,none,91.7,52044.79,206.32,1000.0,87980.0,7.93,37.07,3.27,0.29,0.0,,87.98,5,2,4356,73.15,-0.3,0,4
2019-05-01,2019,5,2,Spring,Charlie,Subscription,East,Basic,High,Positive,viral_marketing,112.45,74374.14,203.88,1022.07,67262.1,5.65,42.11,2.96,0.36,0.2,Viral Marketing (+20%),65.81,3,1,2793,75.86,-0.04,0,1
2020-09-01,2020,9,3,Fall,Bob,Subscription,South,Standard,Medium,Negative,pandemic_impact,102.17,57013.8,196.78,609.23,57815.87,7.17,48.78,4.2,0.25,-0.1,Pandemic Impact (-35%),94.9,2,2,3890,72.9,-1.57,0,3
2016-02-01,2016,2,1,Winter,Bob,Buyout,East,Premium,Medium,Neutral,none,107.32,41468.91,155.9,615.51,1027729.13,8.15,35.07,2.9,0.45,0.0,,1669.71,2,3,7083,73.73,0.33,1,1
2018-09-01,2018,9,3,Fall,Bob,Buyout,East,Premium,Medium,Neutral,none,101.21,56173.88,159.09,643.78,1259670.03,7.27,41.14,4.42,0.41,0.0,,1956.68,2,3,1776,70.88,-0.5,1,1
2015-03-01,2015,3,1,Spring,Eve,Buyout,West,Premium,High,Neutral,none,104.07,47928.86,182.78,946.2,1754832.68,8.19,44.62,2.96,0.45,0.0,,1854.61,5,3,6089,70.31,-1.08,1,4
2016-10-01,2016,10,4,Fall,Alice,Buyout,North,Standard,Medium,Neutral,enterprise_sales_push,98.51,48646.06,171.36,612.67,874634.57,5.7,34.08,2.91,0.45,0.07,Enterprise Sales Push (+22%),1427.57,1,2,5017,73.43,-2.53,1,2
2023-09-01,2023,9,3,Fall,David,Subscription,West,Basic,Medium,Positive,partnership_deal,105.79,69898.49,176.12,889.34,152530.65,5.5,53.12,4.15,0.33,0.15,Partnership Deal (+18%),171.51,4,1,6792,72.77,-1.03,0,4
2018-07-01,2018,7,3,Summer,David,Buyout,North,Basic,Medium,Neutral,none,100.02,61255.83,175.83,775.72,893539.63,8.76,43.86,2.97,0.3,0.0,,1151.89,4,1,8841,72.82,-0.26,1,2
2018-12-01,2018,12,4,Winter,Charlie,Subscription,East,Basic,Low,Negative,economic_downturn,106.83,50886.33,174.26,578.97,38964.88,6.91,37.48,4.1,0.08,-0.2,Economic Downturn (-20%),67.3,3,1,1598,72.41,0.55,0,1
2019-06-01,2019,6,2,Summer,Eve,Buyout,South,Standard,High,Positive,viral_marketing,105.68,72407.42,205.63,1082.08,1159877.04,7.51,49.85,3.0,0.45,0.13,Viral Marketing (+20%),1071.9,5,2,2078,68.0,-1.03,1,3
2022-07-01,2022,7,3,Summer,Charlie,Subscription,West,Standard,Medium,Neutral,subscription_churn_crisis,109.04,78084.25,206.98,754.81,117002.76,7.92,48.58,4.3,0.19,-0.05,Subscription Churn Crisis (-16%),155.01,3,2,1704,73.79,-0.35,0,4
2018-05-01,2018,5,2,Spring,Charlie,Subscription,North,Standard,Medium,Neutral,none,107.82,64185.66,161.27,712.22,59035.77,6.78,44.63,3.53,0.3,0.0,,82.89,3,2,7455,74.03,1.49,0,2
2021-12-01,2021,12,4,Winter,Charlie,Buyout,East,Standard,Medium,Neutral,buyout_premium_tier,110.28,57954.78,175.36,754.77,822059.38,7.61,44.8,3.33,0.34,0.06,Buyout Premium Tier (+16%),1089.15,3,2,1686,70.21,1.16,1,1
2015-01-01,2015,1,1,Winter,Eve,Buyout,North,Basic,High,Neutral,none,99.39,43817.14,182.25,919.91,1092111.97,8.15,38.85,2.98,0.28,0.0,,1187.19,5,1,3001,74.05,-0.54,1,2
2020-07-01,2020,7,3,Summer,Bob,Subscription,North,Standard,Low,Negative,pandemic_impact,103.83,72627.06,162.02,493.58,25380.05,6.28,44.09,3.75,0.21,-0.17,Pandemic Impact (-35%),51.42,2,2,2080,71.51,-0.49,0,2
2023-03-01,2023,3,1,Spring,Alice,Buyout,North,Basic,Low,Negative,enterprise_compliance_issue,116.35,77659.15,185.31,525.65,594751.6,5.78,39.08,3.83,0.15,-0.14,Enterprise Compliance Issue (-14%),1131.47,1,1,2797,72.36,1.85,1,2
2024-07-01,2024,7,3,Summer,Charlie,Buyout,East,Standard,Medium,Neutral,none,109.34,80166.53,192.76,805.43,833777.83,6.18,51.47,4.12,0.39,0.0,,1035.2,3,2,5226,69.94,0.16,1,1
2024-10-01,2024,10,4,Fall,Alice,Buyout,South,Premium,Low,Neutral,none,110.03,61970.77,157.57,517.72,725512.78,8.33,48.31,3.89,0.39,0.0,,1401.35,1,3,6315,71.92,-0.34,1,3
2022-06-01,2022,6,2,Summer,David,Buyout,South,Premium,High,Neutral,none,112.87,71022.48,184.45,929.7,1074564.18,8.2,48.14,3.92,0.45,0.0,,1155.82,4,3,4590,68.0,-0.1,1,3
