Date,Salesperson,SaleType,Price,Discontinued
2021-06,Eve,Subscription,113.6,True
2018-05,David,Buyout,1247.9,N/A
2024-12,Eve,Subscription,75.2,True
2017-05,Alice,Subscription,108.79,True
2017-09,Eve,Subscription,199.02,False
2018-03,Bob,Subscription,57.05,True
2018-01,Eve,Subscription,102.38,False
2016-11,Eve,Buyout,1463.7,N/A
2020-05,Charlie,Buyout,1478.14,N/A
2024-07,David,Buyout,1570.23,N/A
2023-11,David,Subscription,87.04,False
2019-01,Charlie,Subscription,124.92,False
2024-05,Bob,Subscription,50.1,True
2018-03,Bob,Subscription,136.38,True
2022-08,David,Buyout,1492.58,N/A
2020-07,Alice,Subscription,198.7,True
2023-12,Eve,Subscription,110.88,True
2021-02,Bob,Subscription,58.1,True
2021-01,David,Buyout,1380.91,N/A
2018-01,Charlie,Subscription,151.04,True
2017-11,Eve,Buyout,1256.6,N/A
2017-05,Alice,Subscription,166.61,True
2020-02,Alice,Subscription,189.65,True
2023-08,Bob,Subscription,193.65,False
2022-01,Bob,Buyout,1360.78,N/A
2019-03,Charlie,Buyout,1539.03,N/A
2022-05,Eve,Buyout,1871.58,N/A
2019-01,Charlie,Subscription,196.04,True
2020-11,Bob,Subscription,74.26,False
2016-05,Eve,Buyout,1142.09,N/A
2021-10,Eve,Buyout,1680.79,N/A
2018-09,Bob,Buyout,1060.25,N/A
2016-02,Alice,Subscription,50.92,True
2016-06,Charlie,Subscription,92.66,True
2015-01,Alice,Buyout,1746.01,N/A
2020-04,Alice,Subscription,113.29,False
2017-01,Bob,Subscription,191.07,True
2017-03,Charlie,Subscription,83.31,True
2024-12,Bob,Buyout,1011.67,N/A
2020-04,Eve,Buyout,1303.15,N/A
2021-03,Alice,Subscription,190.76,False
2021-11,Alice,Subscription,184.1,False
2022-01,David,Subscription,125.15,False
2018-11,Alice,Buyout,1083.47,N/A
2021-03,Bob,Buyout,1388.03,N/A
2016-12,Charlie,Subscription,65.58,False
2017-01,Bob,Subscription,173.83,True
2021-06,Bob,Subscription,91.88,False
2023-09,Alice,Subscription,63.81,False
2015-05,Alice,Buyout,1598.96,N/A
2020-08,David,Buyout,1352.35,N/A
2022-04,Alice,Buyout,1279.29,N/A
2017-09,Alice,Buyout,1091.61,N/A
2019-11,Alice,Buyout,1044.04,N/A
2024-05,David,Buyout,1403.23,N/A
2017-02,Bob,Buyout,1771.46,N/A
2022-06,David,Subscription,58.16,False
2020-02,Charlie,Subscription,177.91,False
2019-12,Eve,Subscription,70.77,True
2022-12,Eve,Subscription,87.38,True
2017-06,Alice,Subscription,160.2,False
2024-05,Bob,Buyout,1398.67,N/A
2021-06,Alice,Subscription,87.67,False
2016-06,Eve,Subscription,194.18,False
2015-10,Eve,Buyout,1060.06,N/A
2022-02,Alice,Subscription,181.67,False
2024-08,Eve,Subscription,173.72,False
2019-11,Alice,Subscription,175.64,False
2020-04,David,Buyout,1071.85,N/A
2023-01,Charlie,Subscription,71.85,False
2016-08,David,Subscription,144.9,True
2016-09,Charlie,Buyout,1233.34,N/A
2021-07,David,Subscription,62.71,True
2022-10,David,Buyout,1575.0,N/A
2016-08,David,Buyout,1646.77,N/A
2017-08,Alice,Subscription,114.1,False
2023-06,David,Subscription,129.45,False
2024-10,Alice,Subscription,175.46,False
2019-12,David,Subscription,178.9,False
2022-10,Eve,Subscription,194.83,False
2019-12,Charlie,Subscription,91.8,True
2016-01,Charlie,Subscription,191.61,True
2024-06,Alice,Subscription,109.03,True
2021-11,Bob,Buyout,1838.15,N/A
2024-07,David,Buyout,1837.55,N/A
2020-10,Alice,Subscription,90.75,True
2020-09,Charlie,Buyout,1990.17,N/A
2024-06,Eve,Buyout,1262.91,N/A
2015-12,Alice,Buyout,1386.61,N/A
2021-06,Eve,Buyout,1868.27,N/A
2017-11,David,Subscription,83.71,False
2018-09,Alice,Buyout,1243.55,N/A
2019-08,Eve,Buyout,1864.32,N/A
2019-09,Eve,Buyout,1277.55,N/A
2023-04,David,Buyout,1126.29,N/A
2016-02,Bob,Buyout,1174.66,N/A
2020-04,Eve,Buyout,1828.88,N/A
2019-04,Alice,Subscription,64.05,True
2021-04,Bob,Subscription,167.12,False
2016-06,Bob,Subscription,64.21,True
2022-03,David,Buyout,1833.88,N/A
2023-07,Alice,Buyout,1213.25,N/A
2018-07,Eve,Subscription,83.75,False
2017-08,Alice,Subscription,64.04,False
2020-04,Charlie,Buyout,1117.51,N/A
2020-07,Eve,Buyout,1713.61,N/A
2019-10,Charlie,Subscription,124.46,True
2018-07,Eve,Buyout,1425.83,N/A
2022-08,David,Subscription,66.25,True
2016-06,Charlie,Subscription,70.01,False
2020-06,Bob,Subscription,151.43,False
2018-03,David,Buyout,1554.83,N/A
2016-04,Charlie,Buyout,1661.86,N/A
2023-11,Eve,Buyout,1940.96,N/A
2016-11,Eve,Buyout,1904.71,N/A
2015-06,Charlie,Buyout,1082.06,N/A
2024-11,Charlie,Subscription,191.79,True
2024-01,Charlie,Buyout,1081.27,N/A
2021-11,Bob,Subscription,67.84,True
2017-01,Alice,Subscription,57.58,True
2021-10,Eve,Subscription,105.9,False
2021-08,Bob,Buyout,1690.56,N/A
2015-10,Eve,Subscription,125.83,True
2024-11,Charlie,Buyout,1544.43,N/A
2018-10,Charlie,Subscription,55.36,True
2018-11,Eve,Buyout,1909.26,N/A
2024-04,Charlie,Subscription,151.38,True
2022-06,Eve,Buyout,1177.54,N/A
2015-01,David,Buyout,1286.68,N/A
2022-12,Eve,Subscription,53.53,False
2019-06,Bob,Subscription,96.67,True
2015-07,Charlie,Subscription,125.54,True
2019-02,Alice,Buyout,1925.84,N/A
2020-01,Bob,Subscription,162.67,True
2016-03,Eve,Buyout,1775.22,N/A
2016-06,David,Subscription,195.86,True
2020-11,Alice,Buyout,1122.7,N/A
2018-01,Charlie,Buyout,1956.7,N/A
2015-06,Alice,Buyout,1175.61,N/A
2023-02,Alice,Subscription,87.4,False
2018-03,David,Buyout,1404.94,N/A
2019-08,Charlie,Subscription,73.8,True
2024-05,Bob,Buyout,1022.12,N/A
2017-07,Bob,Buyout,1527.95,N/A
2019-03,Alice,Buyout,1778.25,N/A
2019-02,Bob,Buyout,1549.35,N/A
2023-08,Bob,Subscription,93.44,True
2019-02,Alice,Buyout,1311.66,N/A
2023-12,Bob,Subscription,59.41,False
2023-12,Eve,Subscription,136.66,True
2023-11,David,Subscription,114.78,False
2019-09,Eve,Subscription,160.32,False
2019-05,Bob,Buyout,1116.14,N/A
2024-06,Bob,Subscription,109.2,False
2021-07,Alice,Subscription,71.87,False
2015-08,Bob,Buyout,1981.08,N/A
2020-05,David,Subscription,145.08,True
2024-02,Alice,Subscription,97.02,True
2021-11,Alice,Subscription,111.23,True
2021-05,Bob,Subscription,101.1,False
2020-05,Charlie,Subscription,130.33,True
2015-01,Charlie,Subscription,72.31,True
2017-06,Eve,Buyout,1949.38,N/A
2023-03,Bob,Subscription,171.7,True
2017-03,David,Subscription,103.95,True
2018-06,Alice,Buyout,1536.36,N/A
2018-12,Alice,Subscription,113.44,False
2023-09,Alice,Subscription,84.85,False
2019-11,Charlie,Subscription,167.48,True
2016-07,Bob,Buyout,1198.79,N/A
2015-08,Bob,Buyout,1226.44,N/A
2016-12,Eve,Subscription,68.86,True
2015-10,David,Subscription,153.59,True
2021-10,Bob,Subscription,93.26,False
2018-11,Alice,Buyout,1406.74,N/A
2017-04,David,Subscription,188.21,False
2018-04,Charlie,Subscription,87.97,False
2020-12,David,Subscription,179.53,True
2016-03,David,Buyout,1472.28,N/A
2019-07,Alice,Subscription,121.95,True
2019-11,Bob,Subscription,149.8,True
2017-01,Bob,Buyout,1835.16,N/A
2022-09,Eve,Buyout,1732.99,N/A
2019-11,Charlie,Subscription,174.09,False
2016-09,David,Subscription,112.0,False
2021-03,Eve,Buyout,1564.43,N/A
2023-02,Eve,Buyout,1773.19,N/A
2022-08,Alice,Buyout,1866.92,N/A
2019-06,Charlie,Subscription,121.92,True
2023-10,Alice,Subscription,95.85,False
2018-11,Bob,Buyout,1701.08,N/A
2018-05,Eve,Subscription,77.55,False
2022-11,Eve,Subscription,125.13,True
2023-06,Eve,Buyout,1665.19,N/A
2021-09,Alice,Buyout,1450.26,N/A
2019-04,David,Subscription,102.35,True
2019-04,Eve,Subscription,65.18,True
2020-05,David,Subscription,67.56,False
2018-02,Alice,Subscription,67.65,False
2018-02,Charlie,Buyout,1730.84,N/A
2018-01,David,Buyout,1195.28,N/A
2023-09,David,Subscription,178.71,True
2017-12,Bob,Subscription,150.21,True
2020-04,Alice,Subscription,134.03,False
2018-09,David,Buyout,1670.61,N/A
2022-02,David,Subscription,61.22,True
2021-12,Alice,Subscription,109.36,True
2019-09,Alice,Subscription,181.79,True
2015-07,Charlie,Subscription,106.13,False
2017-01,Alice,Subscription,129.39,True
2023-07,Bob,Subscription,147.1,True
2024-06,Bob,Buyout,1663.53,N/A
2017-11,David,Buyout,1171.04,N/A
2020-07,Eve,Subscription,95.75,False
2018-06,Bob,Buyout,1920.02,N/A
2021-11,Alice,Buyout,1898.76,N/A
2017-08,Alice,Subscription,94.3,True
2024-01,Bob,Subscription,138.58,True
2020-05,Eve,Subscription,116.67,True
2021-02,David,Subscription,189.31,False
2024-12,Charlie,Buyout,1236.42,N/A
2021-04,David,Buyout,1592.65,N/A
2020-05,Bob,Buyout,1516.6,N/A
2019-08,Eve,Subscription,162.72,True
2023-09,Alice,Subscription,130.77,False
2019-07,Charlie,Subscription,173.66,True
2016-04,Alice,Buyout,1505.52,N/A
2020-06,Alice,Subscription,160.78,False
2024-11,Charlie,Subscription,86.36,True
2020-12,David,Subscription,112.42,False
2023-06,Alice,Subscription,106.89,True
2015-10,Eve,Buyout,1758.6,N/A
2021-01,Alice,Buyout,1986.68,N/A
2018-08,Eve,Buyout,1744.06,N/A
2021-07,Eve,Subscription,163.51,True
2017-11,Bob,Subscription,76.94,False
2017-05,Bob,Buyout,1481.72,N/A
2016-06,David,Subscription,96.62,True
2017-09,Bob,Buyout,1395.43,N/A
2018-07,David,Buyout,1502.6,N/A
2023-12,Alice,Buyout,1422.86,N/A
2020-11,Charlie,Buyout,1911.55,N/A
2016-02,David,Subscription,80.63,True
2023-07,David,Subscription,88.93,False
2019-11,David,Buyout,1318.01,N/A
2020-10,Charlie,Subscription,59.24,False
2015-01,Eve,Buyout,1896.6,N/A
2015-03,David,Subscription,170.91,False
2024-02,Bob,Subscription,174.25,False
2017-12,David,Subscription,132.07,True
2021-02,Bob,Buyout,1349.34,N/A
2022-10,Eve,Subscription,192.3,False
2016-03,Charlie,Buyout,1961.33,N/A
2020-12,Bob,Subscription,101.11,False
2019-03,Eve,Subscription,63.29,True
2021-06,Charlie,Subscription,82.22,True
2023-03,Alice,Buyout,1657.26,N/A
2015-05,Alice,Subscription,110.18,True
2015-04,Charlie,Subscription,176.18,False
2017-09,Eve,Subscription,147.99,True
2022-10,Alice,Buyout,1742.47,N/A
2020-02,Charlie,Subscription,90.28,False
2022-03,Alice,Buyout,1245.61,N/A
2017-06,Eve,Buyout,1037.95,N/A
2019-08,Eve,Subscription,197.29,True
2016-09,Charlie,Subscription,177.95,False
2017-02,Alice,Subscription,80.98,True
2023-06,Alice,Buyout,1532.43,N/A
2022-05,David,Buyout,1137.29,N/A
2024-11,David,Subscription,197.63,True
2015-10,Alice,Buyout,1780.65,N/A
2024-10,David,Subscription,75.8,True
2016-06,Eve,Buyout,1622.89,N/A
2019-02,Charlie,Buyout,1338.1,N/A
2019-01,Bob,Subscription,96.77,False
2017-08,David,Subscription,126.81,True
2017-09,Charlie,Buyout,1565.13,N/A
2016-07,Charlie,Subscription,86.78,False
2019-04,Eve,Subscription,127.34,False
2020-05,Alice,Subscription,76.65,True
2015-07,David,Subscription,197.3,False
2016-03,Alice,Subscription,182.41,True
2016-06,David,Buyout,1064.37,N/A
2021-08,Alice,Buyout,1669.01,N/A
2019-09,Eve,Buyout,1234.84,N/A
2022-04,Alice,Buyout,1308.57,N/A
2023-12,David,Buyout,1527.53,N/A
2020-04,David,Subscription,189.7,False
2020-02,Alice,Buyout,1220.07,N/A
2018-04,David,Buyout,1901.59,N/A
2020-03,David,Buyout,1394.88,N/A
2018-08,Charlie,Buyout,1850.79,N/A
2015-10,Charlie,Buyout,1458.42,N/A
2020-03,Bob,Subscription,120.83,False
2015-12,Bob,Subscription,140.04,False
2018-06,Eve,Subscription,105.26,True
2018-05,Alice,Subscription,165.84,False
2015-09,Eve,Buyout,1581.59,N/A
2024-04,Bob,Subscription,176.45,True
2023-10,Alice,Buyout,1386.18,N/A
2020-06,Alice,Subscription,56.23,True
2019-04,Bob,Buyout,1019.11,N/A
2019-04,Alice,Subscription,179.78,True
2020-08,Alice,Subscription,123.73,True
2021-10,David,Buyout,1203.05,N/A
2024-10,Charlie,Buyout,1007.08,N/A
2019-04,David,Buyout,1446.31,N/A
2020-02,Alice,Subscription,83.0,False
2018-03,Charlie,Subscription,189.7,False
2020-08,David,Subscription,138.22,True
2021-07,Alice,Buyout,1105.08,N/A
2020-02,Alice,Subscription,66.68,True
2019-04,David,Subscription,64.82,True
2018-09,David,Buyout,1706.02,N/A
2017-06,Eve,Buyout,1317.09,N/A
2015-03,Alice,Buyout,1673.09,N/A
2015-10,Alice,Buyout,1533.82,N/A
2021-12,Bob,Subscription,128.52,False
2016-11,Bob,Buyout,1179.05,N/A
2021-10,Eve,Buyout,1522.91,N/A
2022-09,Charlie,Buyout,1660.89,N/A
2020-09,Eve,Buyout,1522.53,N/A
2021-04,Eve,Subscription,153.68,False
2016-11,Bob,Subscription,70.32,True
2015-09,Charlie,Subscription,191.42,False
2021-08,Alice,Buyout,1031.53,N/A
2019-09,David,Buyout,1371.52,N/A
2023-03,Eve,Subscription,195.1,False
2021-02,Bob,Subscription,146.56,False
2019-05,Alice,Buyout,1324.0,N/A
2020-06,David,Buyout,1853.16,N/A
2017-12,Bob,Buyout,1570.3,N/A
2023-07,Bob,Subscription,171.28,True
2017-03,David,Subscription,76.12,True
2024-09,Charlie,Subscription,150.85,True
2018-06,David,Subscription,192.18,True
2016-11,Alice,Subscription,166.46,True
2020-01,David,Buyout,1723.74,N/A
2020-02,Charlie,Buyout,1118.67,N/A
2021-06,David,Buyout,1777.44,N/A
2020-07,Eve,Buyout,1165.51,N/A
2017-08,Eve,Buyout,1936.48,N/A
2016-01,Charlie,Subscription,122.5,True
2021-05,Alice,Buyout,1978.24,N/A
2016-12,Alice,Subscription,157.51,False
2024-02,Eve,Subscription,153.81,False
2017-01,Charlie,Subscription,156.47,True
2018-10,Charlie,Buyout,1836.07,N/A
2017-02,David,Buyout,1960.19,N/A
2020-04,Charlie,Subscription,198.64,True
2016-04,Eve,Buyout,1982.78,N/A
2021-04,David,Buyout,1209.82,N/A
2015-08,Charlie,Buyout,1244.22,N/A
2015-12,Eve,Buyout,1944.03,N/A
2022-01,Alice,Subscription,173.93,False
2015-10,David,Subscription,141.58,True
2018-04,Eve,Buyout,1301.26,N/A
2024-06,Eve,Subscription,135.96,True
2017-03,David,Subscription,112.47,False
2019-12,Charlie,Buyout,1351.42,N/A
2018-09,Alice,Buyout,1031.02,N/A
2018-08,Eve,Buyout,1278.97,N/A
2015-11,Bob,Buyout,1886.26,N/A
2024-05,David,Subscription,116.24,False
2018-09,Bob,Subscription,117.99,True
2018-03,Alice,Buyout,1966.39,N/A
2019-03,Bob,Subscription,161.37,True
2017-01,David,Buyout,1624.21,N/A
2020-02,Eve,Buyout,1608.44,N/A
2019-12,Alice,Buyout,1020.79,N/A
2017-07,David,Buyout,1875.43,N/A
2015-10,Charlie,Subscription,131.35,False
2023-11,Bob,Buyout,1082.02,N/A
2019-03,Bob,Buyout,1128.79,N/A
2017-08,Charlie,Subscription,109.44,True
2016-05,Eve,Buyout,1582.32,N/A
2020-01,David,Buyout,1048.42,N/A
2019-08,Eve,Subscription,134.98,False
2020-03,Bob,Subscription,184.81,False
2023-02,Alice,Buyout,1885.15,N/A
2019-06,Bob,Subscription,55.07,False
2022-07,Alice,Buyout,1518.79,N/A
2018-08,Eve,Buyout,1192.53,N/A
2017-10,Eve,Subscription,142.22,True
2017-07,Bob,Subscription,124.68,False
2023-03,Charlie,Subscription,156.0,True
2020-06,Alice,Buyout,1047.3,N/A
2017-04,David,Subscription,94.75,False
2024-08,Charlie,Buyout,1786.28,N/A
2024-12,Charlie,Buyout,1662.85,N/A
2016-03,Bob,Subscription,140.47,False
2018-06,Charlie,Subscription,173.25,True
2018-08,Bob,Buyout,1844.97,N/A
2017-01,David,Buyout,1999.69,N/A
2019-02,Eve,Subscription,67.21,True
2016-09,Charlie,Subscription,88.18,True
2024-09,Alice,Subscription,144.72,False
2017-10,Charlie,Subscription,100.69,False
2022-11,Eve,Buyout,1068.16,N/A
2023-03,Eve,Buyout,1323.29,N/A
2018-08,Eve,Subscription,172.76,True
2021-03,Bob,Buyout,1031.33,N/A
2024-03,Bob,Subscription,169.96,False
2019-05,David,Subscription,186.11,True
2016-10,Charlie,Subscription,75.29,False
2023-03,Charlie,Buyout,1203.03,N/A
2020-05,Eve,Buyout,1784.22,N/A
2016-07,Eve,Subscription,65.58,True
2017-12,Alice,Subscription,94.66,False
2021-07,Bob,Subscription,146.87,False
2017-07,Bob,Subscription,97.59,False
2023-09,Eve,Subscription,103.1,False
2022-12,Eve,Buyout,1536.33,N/A
2020-07,Charlie,Subscription,120.89,True
2015-05,Bob,Subscription,195.5,True
2024-04,David,Buyout,1508.82,N/A
2019-02,Bob,Buyout,1370.2,N/A
2019-03,David,Buyout,1635.53,N/A
2015-01,Charlie,Buyout,1402.98,N/A
2020-11,Charlie,Buyout,1628.51,N/A
2017-09,Bob,Buyout,1993.04,N/A
2018-09,Alice,Subscription,91.22,False
2021-12,Eve,Subscription,131.08,True
2021-02,Alice,Subscription,107.34,False
2018-07,Eve,Buyout,1542.19,N/A
2017-10,Charlie,Subscription,76.6,True
2024-06,Alice,Subscription,150.91,True
2015-02,Alice,Buyout,1014.71,N/A
2018-05,Bob,Subscription,103.86,False
2023-05,Eve,Subscription,130.81,False
2016-02,David,Buyout,1388.0,N/A
2020-11,Eve,Subscription,110.97,True
2024-04,Bob,Buyout,1581.89,N/A
2022-01,David,Subscription,131.68,False
2015-01,Charlie,Subscription,99.13,True
2024-06,Alice,Buyout,1613.34,N/A
2024-03,Alice,Subscription,127.18,False
2021-09,Charlie,Subscription,76.29,True
2019-07,Charlie,Subscription,189.75,False
2023-11,Charlie,Subscription,136.53,False
2020-05,Bob,Subscription,191.9,False
2016-07,Eve,Subscription,145.82,True
2017-05,David,Subscription,67.37,True
2018-07,Eve,Buyout,1799.62,N/A
2019-02,Alice,Subscription,64.58,False
2016-06,Charlie,Subscription,196.42,False
2019-09,Alice,Subscription,190.31,False
2017-01,Eve,Buyout,1849.54,N/A
2023-03,Charlie,Buyout,1795.84,N/A
2016-10,Eve,Buyout,1098.26,N/A
2019-10,Charlie,Buyout,1110.33,N/A
2015-03,Bob,Buyout,1599.23,N/A
2017-04,Alice,Subscription,174.0,False
2019-02,Bob,Subscription,170.6,False
2016-04,Eve,Buyout,1566.57,N/A
2021-08,Charlie,Buyout,1227.23,N/A
2017-05,Charlie,Buyout,1990.7,N/A
2018-08,Alice,Subscription,137.95,True
2016-03,Eve,Subscription,169.99,True
2021-10,Bob,Buyout,1427.78,N/A
2022-08,Alice,Buyout,1430.21,N/A
2021-02,Alice,Subscription,59.1,False
2017-06,Eve,Subscription,148.66,True
2023-11,David,Subscription,106.22,True
2015-04,David,Subscription,196.92,True
2016-02,Bob,Subscription,140.69,False
2023-04,Eve,Subscription,137.2,True
2016-08,Alice,Buyout,1222.52,N/A
2021-05,Alice,Subscription,51.49,True
2016-02,Alice,Buyout,1557.22,N/A
2023-12,Eve,Subscription,72.64,True
2024-04,Eve,Subscription,70.47,False
2024-05,Charlie,Buyout,1441.92,N/A
2022-09,Charlie,Subscription,77.44,True
2024-09,Bob,Subscription,84.47,False
2023-08,David,Buyout,1269.71,N/A
2020-07,David,Subscription,176.01,True
2023-08,Eve,Buyout,1148.34,N/A
2023-10,Eve,Subscription,79.07,True
2022-06,Alice,Buyout,1155.27,N/A
2015-10,Charlie,Subscription,151.44,True
2018-06,Charlie,Buyout,1221.98,N/A
2020-01,Charlie,Buyout,1925.67,N/A
2022-07,Eve,Buyout,1937.45,N/A
2022-05,Bob,Subscription,61.29,False
2020-05,Bob,Buyout,1707.84,N/A
2020-12,Charlie,Buyout,1737.66,N/A
2024-09,Alice,Buyout,1387.75,N/A
2022-05,Eve,Buyout,1922.31,N/A
2022-09,Alice,Buyout,1209.94,N/A
2018-05,Alice,Buyout,1391.79,N/A
2021-02,David,Buyout,1318.91,N/A
2015-04,Alice,Buyout,1073.68,N/A
2015-01,David,Buyout,1855.05,N/A
2021-07,Eve,Buyout,1474.32,N/A
2015-08,Bob,Buyout,1328.22,N/A
2022-05,Charlie,Buyout,1208.41,N/A
2015-05,Charlie,Buyout,1777.05,N/A
2018-07,Charlie,Subscription,80.5,False
2017-02,Eve,Subscription,67.74,True
2015-03,Alice,Subscription,191.76,True
2020-05,Eve,Subscription,97.15,False
2018-05,Eve,Buyout,1782.9,N/A
2017-02,Bob,Buyout,1189.21,N/A
2022-06,Charlie,Buyout,1372.48,N/A
2023-02,David,Buyout,1673.49,N/A
2024-06,Alice,Buyout,1926.57,N/A
2024-08,Eve,Subscription,152.41,False
2018-11,Charlie,Subscription,192.21,True
2015-01,Charlie,Buyout,1914.55,N/A
2017-10,David,Subscription,95.8,False
2019-09,David,Subscription,132.14,True
2016-11,Eve,Buyout,1989.1,N/A
2022-05,Bob,Buyout,1179.37,N/A
2022-09,David,Subscription,151.82,True
2022-08,Alice,Subscription,127.22,True
2018-02,Alice,Subscription,75.27,True
2021-11,Charlie,Subscription,139.27,True
2018-12,Bob,Subscription,67.53,False
2015-07,Eve,Buyout,1265.5,N/A
2023-01,Charlie,Buyout,1624.43,N/A
2021-06,Eve,Subscription,190.95,True
2019-11,David,Buyout,1540.11,N/A
2023-09,Bob,Buyout,1386.06,N/A
2024-12,Eve,Subscription,108.49,False
2019-01,Bob,Subscription,176.42,True
2022-05,Alice,Subscription,67.48,True
2017-08,David,Subscription,175.53,False
2016-01,David,Buyout,1934.14,N/A
2017-11,Alice,Buyout,1016.03,N/A
2017-05,Eve,Buyout,1951.22,N/A
2024-01,Charlie,Buyout,1693.52,N/A
2021-11,Eve,Subscription,89.68,True
2019-08,Bob,Subscription,173.44,True
2019-11,Bob,Subscription,123.61,False
2017-02,Eve,Subscription,95.68,True
2022-06,Alice,Subscription,159.24,False
2024-02,Eve,Subscription,128.68,True
2020-11,Alice,Subscription,64.89,False
2020-03,Bob,Subscription,96.46,True
2017-01,Alice,Buyout,1679.28,N/A
2015-12,Eve,Buyout,1480.45,N/A
2017-07,Bob,Buyout,1615.25,N/A
2015-09,Eve,Subscription,70.16,True
2024-02,Bob,Subscription,144.52,False
2023-03,Alice,Subscription,197.71,False
2020-08,Charlie,Buyout,1929.13,N/A
2023-11,Alice,Buyout,1868.72,N/A
2017-03,David,Buyout,1591.71,N/A
2023-06,Alice,Subscription,96.86,False
2023-06,Bob,Buyout,1374.31,N/A
2019-12,David,Subscription,182.07,True
2018-12,Eve,Buyout,1160.1,N/A
2023-01,Bob,Buyout,1240.85,N/A
2017-01,David,Buyout,1613.49,N/A
2018-12,David,Buyout,1770.92,N/A
2018-03,Eve,Buyout,1054.56,N/A
2016-10,David,Buyout,1965.65,N/A
2018-11,David,Subscription,110.39,True
2022-09,Charlie,Buyout,1245.69,N/A
2022-04,Alice,Subscription,158.4,False
2023-12,Alice,Subscription,146.33,True
2019-03,Eve,Buyout,1859.14,N/A
2022-02,David,Buyout,1679.77,N/A
2015-07,Eve,Buyout,1812.52,N/A
2020-11,Alice,Subscription,198.96,True
2015-02,Bob,Buyout,1787.75,N/A
2020-06,Bob,Subscription,53.51,False
2016-07,Alice,Subscription,131.19,False
2016-12,Alice,Subscription,82.12,True
2021-04,Charlie,Subscription,74.13,True
2020-06,Charlie,Buyout,1668.64,N/A
